"Time","Node","Policy","Function","Binary","Arguments","Namespace","Pod","PID","ExecID","ParentExecID","KprobeArgs"
"2026-08-24T18:38:13.822979857Z","worker1","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","725125","d29ya2VyMToyNDMxODMzNzQ5MjUzMjYxOjcyNTEyNQ==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1","[{""error_arg"":{""Message"":""Bad address""},""label"":""oldfd""},{""int_arg"":2,""label"":""newfd""},{""int_arg"":0,""label"":""flags""}]"
"2026-08-24T18:38:18.853270274Z","worker1","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","725127","d29ya2VyMToyNDMxODM4Nzc5NTgzMDQ4OjcyNTEyNw==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1","[{""error_arg"":{""Message"":""Bad address""},""label"":""oldfd""},{""int_arg"":0,""label"":""newfd""},{""int_arg"":0,""label"":""flags""}]"
"2026-08-24T18:38:18.853311383Z","worker1","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","725127","d29ya2VyMToyNDMxODM4Nzc5NTgzMDQ4OjcyNTEyNw==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1","[{""error_arg"":{""Message"":""Bad address""},""label"":""oldfd""},{""int_arg"":1,""label"":""newfd""},{""int_arg"":0,""label"":""flags""}]"
"2026-08-24T18:38:18.853316374Z","worker1","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","725127","d29ya2VyMToyNDMxODM4Nzc5NTgzMDQ4OjcyNTEyNw==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1","[{""error_arg"":{""Message"":""Bad address""},""label"":""oldfd""},{""int_arg"":2,""label"":""newfd""},{""int_arg"":0,""label"":""flags""}]"
"2026-08-24T18:38:18.859136377Z","worker1","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","725128","d29ya2VyMToyNDMxODM4Nzg1NDI4NzEwOjcyNTEyOA==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1","[{""error_arg"":{""Message"":""Bad address""},""label"":""oldfd""},{""int_arg"":0,""label"":""newfd""},{""int_arg"":0,""label"":""flags""}]"
"2026-08-24T18:38:18.859162607Z","worker1","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","725128","d29ya2VyMToyNDMxODM4Nzg1NDI4NzEwOjcyNTEyOA==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1","[{""error_arg"":{""Message"":""Bad address""},""label"":""oldfd""},{""int_arg"":1,""label"":""newfd""},{""int_arg"":0,""label"":""flags""}]"
"2026-08-24T18:38:18.859166747Z","worker1","falco-ref-stdio-network-redirect","__x64_sys_dup3","/usr/bin/calico-node","-felix","kube-system","calico-node-rpfwh","725128","d29ya2VyMToyNDMxODM4Nzg1NDI4NzEwOjcyNTEyOA==","d29ya2VyMToyNTIzMDAwMDAwMDozMjM1","[{""error_arg"":{""Message"":""Bad address""},""label"":""oldfd""},{""int_arg"":2,""label"":""newfd""},{""int_arg"":0,""label"":""flags""}]"
"2026-08-24T18:37:55.194559324Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/sshd"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.194603294Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.195192273Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.195303482Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.195384612Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.195613471Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.196065280Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.196628589Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.196668749Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.196675209Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/sshd"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.196688679Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/other"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.196719049Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.196728558Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.196742088Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.196750278Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.196776658Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.196784928Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.196797678Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.196820258Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:55.196890378Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714309","d29ya2VyMjoyNDMxNTA5NTg5ODI1MjMyOjcxNDMwOQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/other"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.024648578Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/sshd"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.024717457Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.025512285Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.025660855Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.025697835Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.026074334Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.026605002Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.027420030Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.027452120Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.027463550Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/sshd"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.027488110Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/other"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.027528320Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.027556310Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.027579950Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"24.08.2026 18:37:56","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.027627949Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.027653459Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.027676249Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.027698809Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.027721539Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714313","d29ya2VyMjoyNDMxNTEwNDM1NTA0OTY0OjcxNDMxMw==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/other"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.865026593Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714315","d29ya2VyMjoyNDMxNTExMjcxNjI4MDYxOjcxNDMxNQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/sshd"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.865083413Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714315","d29ya2VyMjoyNDMxNTExMjcxNjI4MDYxOjcxNDMxNQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.866017031Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714315","d29ya2VyMjoyNDMxNTExMjcxNjI4MDYxOjcxNDMxNQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-auth"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"24.08.2026 18:37:56","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714315","d29ya2VyMjoyNDMxNTExMjcxNjI4MDYxOjcxNDMxNQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.866254970Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714315","d29ya2VyMjoyNDMxNTExMjcxNjI4MDYxOjcxNDMxNQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-account"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.866717758Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714315","d29ya2VyMjoyNDMxNTExMjcxNjI4MDYxOjcxNDMxNQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.867403847Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714315","d29ya2VyMjoyNDMxNTExMjcxNjI4MDYxOjcxNDMxNQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-session"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.868408614Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714315","d29ya2VyMjoyNDMxNTExMjcxNjI4MDYxOjcxNDMxNQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.868449184Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714315","d29ya2VyMjoyNDMxNTExMjcxNjI4MDYxOjcxNDMxNQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/common-password"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.868463254Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714315","d29ya2VyMjoyNDMxNTExMjcxNjI4MDYxOjcxNDMxNQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/sshd"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
"2026-08-24T18:37:56.868493564Z","worker2","falco-ref-sensitive-read-untrusted","security_file_permission","/usr/lib/openssh/sshd-session","-D -R -N 2",,,"714315","d29ya2VyMjoyNDMxNTExMjcxNjI4MDYxOjcxNDMxNQ==","d29ya2VyMjozMTMwOTkxNjAwMDAwMDA6MTcyMTEyMA==","[{""file_arg"":{""path"":""/etc/pam.d/other"",""permission"":""-rw-r--r--""},""label"":""file""},{""int_arg"":4,""label"":""mask""}]"
